0	0
4.53e-05	0.0709942
9.06e-05	0.141426
0.0001359	0.210946
0.0001812	0.279214
0.0002265	0.345899
0.0002718	0.410682
0.0003171	0.473259
0.0003624	0.533337
0.0004077	0.590643
0.000453	0.644917
0.0004983	0.695919
0.0005436	0.743427
0.0005889	0.787239
0.0006342	0.827171
0.0006795	0.863063
0.0007248	0.894774
0.0007701	0.922184
0.0008154	0.945198
0.0008607	0.963738
0.000906	0.977751
0.0009513	0.987204
0.0009966	0.992089
0.0010419	0.992414
0.0010872	0.988212
0.0011325	0.979535
0.0011778	0.966453
0.0012231	0.949059
0.0012684	0.92746
0.0013137	0.901784
0.001359	0.872175
0.0014043	0.838792
0.0014496	0.801809
0.0014949	0.761415
0.0015402	0.717811
0.0015855	0.67121
0.0016308	0.621835
0.0016761	0.56992
0.0017214	0.515705
0.0017667	0.45944
0.001812	0.401379
0.0018573	0.341781
0.0019026	0.280909
0.0019479	0.219028
0.0019932	0.156404
0.0020385	0.0933047
0.0020838	0.0299945
0.0021291	-0.0332629
0.0021744	-0.0962073
0.0022197	-0.158582
0.002265	-0.220138
0.0023103	-0.28063
0.0023556	-0.33982
0.0024009	-0.397479
0.0024462	-0.453387
0.0024915	-0.507332
0.0025368	-0.559113
0.0025821	-0.608541
0.0026274	-0.655436
0.0026727	-0.699632
0.002718	-0.740975
0.0027633	-0.779324
0.0028086	-0.814551
0.0028539	-0.846541
0.0028992	-0.875195
0.0029445	-0.900425
0.0029898	-0.922159
0.0030351	-0.940339
0.0030804	-0.95492
0.0031257	-0.965873
0.003171	-0.973182
0.0032163	-0.976844
0.0032616	-0.976872
0.0033069	-0.973289
0.0033522	-0.966135
0.0033975	-0.95546
0.0034428	-0.941328
0.0034881	-0.923813
0.0035334	-0.903003
0.0035787	-0.878995
0.003624	-0.851899
0.0036693	-0.821831
0.0037146	-0.788919
0.0037599	-0.753301
0.0038052	-0.71512
0.0038505	-0.67453
0.0038958	-0.631688
0.0039411	-0.586759
0.0039864	-0.539915
0.0040317	-0.491331
0.004077	-0.441186
0.0041223	-0.389664
0.0041676	-0.33695
0.0042129	-0.283232
0.0042582	-0.228699
0.0043035	-0.173543
0.0043488	-0.117951
0.0043941	-0.0621147
0.0044394	-0.00622075
0.0044847	0.0495436
0.00453	0.104994
0.0045753	0.15995
0.0046206	0.214234
0.0046659	0.267673
0.0047112	0.320099
0.0047565	0.371347
0.0048018	0.42126
0.0048471	0.469687
0.0048924	0.51648
0.0049377	0.561503
0.004983	0.604623
0.0050283	0.645717
0.0050736	0.684669
0.0051189	0.721369
0.0051642	0.755718
0.0052095	0.787624
0.0052548	0.817005
0.0053001	0.843787
0.0053454	0.867904
0.0053907	0.889299
0.005436	0.907925
0.0054813	0.923745
0.0055266	0.936728
0.0055719	0.946853
0.0056172	0.954111
0.0056625	0.958496
0.0057078	0.960016
0.0057531	0.958685
0.0057984	0.954525
0.0058437	0.947567
0.005889	0.93785
0.0059343	0.925421
0.0059796	0.910333
0.0060249	0.892648
0.0060702	0.872435
0.0061155	0.849767
0.0061608	0.824726
0.0062061	0.797399
0.0062514	0.767879
0.0062967	0.736264
0.006342	0.702657
0.0063873	0.667165
0.0064326	0.629901
0.0064779	0.590979
0.0065232	0.55052
0.0065685	0.508644
0.0066138	0.465478
0.0066591	0.421147
0.0067044	0.375781
0.0067497	0.329511
0.006795	0.282468
0.0068403	0.234784
0.0068856	0.186593
0.0069309	0.138027
0.0069762	0.0892175
0.0070215	0.0402983
0.0070668	-0.00860101
0.0071121	-0.0573511
0.0071574	-0.105825
0.0072027	-0.153896
0.007248	-0.201442
0.0072933	-0.248342
0.0073386	-0.294478
0.0073839	-0.339736
0.0074292	-0.384005
0.0074745	-0.427177
0.0075198	-0.46915
0.0075651	-0.509823
0.0076104	-0.549103
0.0076557	-0.586898
0.007701	-0.623122
0.0077463	-0.657696
0.0077916	-0.690542
0.0078369	-0.72159
0.0078822	-0.750776
0.0079275	-0.778036
0.0079728	-0.803318
0.0080181	-0.826571
0.0080634	-0.847753
0.0081087	-0.866823
0.008154	-0.88375
0.0081993	-0.898505
0.0082446	-0.911068
0.0082899	-0.92142
0.0083352	-0.929553
0.0083805	-0.935459
0.0084258	-0.93914
0.0084711	-0.940601
0.0085164	-0.939851
0.0085617	-0.936907
0.008607	-0.931789
0.0086523	-0.924523
0.0086976	-0.915138
0.0087429	-0.903671
0.0087882	-0.890159
0.0088335	-0.874648
0.0088788	-0.857184
0.0089241	-0.837819
0.0089694	-0.81661
0.0090147	-0.793616
0.00906	-0.7689
0.0091053	-0.742527
0.0091506	-0.714567
0.0091959	-0.685092
0.0092412	-0.654177
0.0092865	-0.621898
0.0093318	-0.588336
0.0093771	-0.553571
0.0094224	-0.517688
0.0094677	-0.480773
0.009513	-0.442909
0.0095583	-0.404186
0.0096036	-0.364693
0.0096489	-0.324519
0.0096942	-0.283752
0.0097395	-0.242486
0.0097848	-0.200809
0.0098301	-0.158814
0.0098754	-0.116588
0.0099207	-0.0742271
0.009966	-0.0318146
0.0100113	0.0105586
0.0100566	0.0528042
0.0101019	0.094835
0.0101472	0.136568
0.0101925	0.177916
0.0102378	0.218799
0.0102831	0.259136
0.0103284	0.298847
0.0103737	0.337857
0.010419	0.376092
0.0104643	0.413476
0.0105096	0.449945
0.0105549	0.485427
0.0106002	0.519858
0.0106455	0.553178
0.0106908	0.585328
0.0107361	0.616249
0.0107814	0.64589
0.0108267	0.6742
0.010872	0.701131
0.0109173	0.726642
0.0109626	0.750689
0.0110079	0.773236
0.0110532	0.794249
0.0110985	0.813695
0.0111438	0.831548
0.0111891	0.847784
0.0112344	0.86238
0.0112797	0.87532
0.011325	0.88659
0.0113703	0.896176
0.0114156	0.904073
0.0114609	0.910276
0.0115062	0.914782
0.0115515	0.917594
0.0115968	0.918716
0.0116421	0.918157
0.0116874	0.915928
0.0117327	0.912042
0.011778	0.906517
0.0118233	0.899371
0.0118686	0.890629
0.0119139	0.880314
0.0119592	0.868454
0.0120045	0.85508
0.0120498	0.840225
0.0120951	0.823923
0.0121404	0.806213
0.0121857	0.787132
0.012231	0.766723
0.0122763	0.74503
0.0123216	0.722097
0.0123669	0.697971
0.0124122	0.672703
0.0124575	0.64634
0.0125028	0.618936
0.0125481	0.590544
0.0125934	0.561217
0.0126387	0.53101
0.012684	0.499982
0.0127293	0.468186
0.0127746	0.435684
0.0128199	0.402533
0.0128652	0.368791
0.0129105	0.334519
0.0129558	0.299777
0.0130011	0.264624
0.0130464	0.229123
0.0130917	0.19333
0.013137	0.15731
0.0131823	0.121119
0.0132276	0.0848206
0.0132729	0.0484702
0.0133182	0.0121318
0.0133635	-0.0241419
0.0134088	-0.0602894
0.0134541	-0.0962532
0.0134994	-0.131979
0.0135447	-0.167412
0.01359	-0.202495
0.0136353	-0.237176
0.0136806	-0.271405
0.0137259	-0.305127
0.0137712	-0.338295
0.0138165	-0.370859
0.0138618	-0.402774
0.0139071	-0.433994
0.0139524	-0.464472
0.0139977	-0.494168
0.014043	-0.523041
0.0140883	-0.551052
0.0141336	-0.578161
0.0141789	-0.604335
0.0142242	-0.629537
0.0142695	-0.653737
0.0143148	-0.676903
0.0143601	-0.699007
0.0144054	-0.720022
0.0144507	-0.739923
0.014496	-0.758686
0.0145413	-0.776291
0.0145866	-0.792718
0.0146319	-0.807949
0.0146772	-0.82197
0.0147225	-0.834766
0.0147678	-0.846327
0.0148131	-0.856642
0.0148584	-0.865703
0.0149037	-0.873505
0.014949	-0.880043
0.0149943	-0.885316
0.0150396	-0.889322
0.0150849	-0.892064
0.0151302	-0.893545
0.0151755	-0.893769
0.0152208	-0.892743
0.0152661	-0.890476
0.0153114	-0.886978
0.0153567	-0.88226
0.015402	-0.876337
0.0154473	-0.869223
0.0154926	-0.860934
0.0155379	-0.851488
0.0155832	-0.840906
0.0156285	-0.829206
0.0156738	-0.816413
0.0157191	-0.802549
0.0157644	-0.787638
0.0158097	-0.771707
0.015855	-0.754784
0.0159003	-0.736894
0.0159456	-0.718069
0.0159909	-0.698338
0.0160362	-0.677734
0.0160815	-0.656287
0.0161268	-0.634028
0.0161721	-0.610995
0.0162174	-0.587222
0.0162627	-0.562741
0.016308	-0.537589
0.0163533	-0.511804
0.0163986	-0.485419
0.0164439	-0.458478
0.0164892	-0.431009
0.0165345	-0.403059
0.0165798	-0.374664
0.0166251	-0.345857
0.0166704	-0.316682
0.0167157	-0.287178
0.016761	-0.257383
0.0168063	-0.227335
0.0168516	-0.197072
0.0168969	-0.166635
0.0169422	-0.136064
0.0169875	-0.105397
0.0170328	-0.0746667
0.0170781	-0.0439208
0.0171234	-0.0131884
0.0171687	0.0174874
0.017214	0.0480727
0.0172593	0.0785281
0.0173046	0.108819
0.0173499	0.138911
0.0173952	0.168767
0.0174405	0.198352
0.0174858	0.227631
0.0175311	0.256578
0.0175764	0.28515
0.0176217	0.313323
0.017667	0.341063
0.0177123	0.36834
0.0177576	0.395124
0.0178029	0.421386
0.0178482	0.447101
0.0178935	0.472239
0.0179388	0.496774
0.0179841	0.52068
0.0180294	0.543938
0.0180747	0.566521
0.01812	0.588406
0.0181653	0.609573
0.0182106	0.630002
0.0182559	0.649674
0.0183012	0.66857
0.0183465	0.686674
0.0183918	0.703967
0.0184371	0.720439
0.0184824	0.736071
0.0185277	0.750853
0.018573	0.764772
0.0186183	0.777818
0.0186636	0.789981
0.0187089	0.801251
0.0187542	0.811623
0.0187995	0.821088
0.0188448	0.829643
0.0188901	0.83728
0.0189354	0.843999
